id,title,slug,image,attachment,description,published_year,class,level,writer,reviewer,translator,adapter,designer,cover_designer,ilustrator,editor,aligner,publisher,contributor,language,context,subject,format,isbn,curriculum,collation,type,edition,unit,status,category,book_type,version,price_zone_1,price_zone_2,price_zone_3,price_zone_4,price_zone_5A,price_zone_5B,created_at,updated_at,deleted_at
2568,Dasar-Dasar Animasi untuk SMK/MAK Kelas X,dasar-dasar-animasi-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Animasi-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Animasi-BS-KLS-X.pdf,,,10,SMK/MAK,"Nina Tri Daniati, Rida Mulyadi, Agus Nugroho","Yusup Sigit Martyastiadi, Ristia Kadiasti",,,Sona Purwana,,Dana Rizki Nur Adnan,Yadi Mulyadi,"Supriyatno, Wijanarko Adi Nugroho, Robertus Krisnanda, Anggun",Pusat Perbukuan,,Indonesia,,dasar_dasar_animasi,Text,978-623-194-443-6,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,25600,26700,27800,40600,42700,53400,2023-08-09 13:29:19,,
2571,Buku Panduan Guru Dasar-Dasar Animasi untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-animasi-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Animasi-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Animasi-BG-KLS-X.pdf,,,10,SMK/MAK,"Nina Tri Daniati, Rida Mulyadi, Agus Nugroho","Yusup Sigit Martyastiadi, Ristia Kadiasti",,,Sona Purwana,,Dana Rizki Nur Adnan,Yadi Mulyadi,"Supriyatno, Wijanarko Adi Nugroho, Robertus Krisnanda, Anggun",Pusat Perbukuan,,Indonesia,,dasar_dasar_animasi,Text,978-623-194-445-0,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,86500,90100,93700,137000,144200,180200,2023-08-09 13:29:19,,
2574,Dasar-Dasar Broadcasting dan Perfilman untuk SMK/MAK Kelas X,dasar-dasar-broadcasting-dan-perfilman-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Broadcasting-dan-Periflman-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Broadcasting-dan-Periflman-BS-KLS-X.pdf,,,10,SMK/MAK,"Satrio Pamungkas, Hari Setiawan","Teguh Hartono Patriantoro, Puspita Sari Sukardani",,,Dono Merdiko,,Audi Anindita Pramesti,"Ira Diana, Akunnas Pratama","Supriyatno, Wijanarko Adi Nugroho, Firman Arapenta Bangun, Akunnas Pratama",Pusat Perbukuan,,Indonesia,,dasar_dasar_broadcasting_dan_perfilman,Text,978-623-194-439-9,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,21200,22100,23000,33500,35300,44100,2023-08-09 13:29:19,,
2577,Buku Panduan Guru Dasar-Dasar Broadcasting dan Perfilman untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-broadcasting-dan-perfilman-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Broadcasting-dan-Periflman-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Broadcasting-dan-Periflman-BG-KLS-X.pdf,,,10,SMK/MAK,"Satrio Pamungkas, Hari Setiawan","Teguh Hartono Patriantoro, Puspita Sari Sukardani",,,Dono Merdiko,,Audi Anindita Pramesti,"Ira Diana, Akunnas Pratama","Supriyatno, Wijanarko Adi Nugroho, Firman Arapenta Bangun, Akunnas Pratama",Pusat Perbukuan,,Indonesia,,dasar_dasar_broadcasting_dan_perfilman,Text,978-623-194-441-2,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,91700,95500,99300,145100,152700,190900,2023-08-09 13:29:19,,
2580,Dasar-Dasar Busana untuk SMK/MAK Kelas X,dasar-dasar-busana-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Busana-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Busana-BS-KLS-X.pdf,,,10,SMK/MAK,"Sri Listiani, Ely Tri Wulandari","Winwin Wiana, Tyar Ratuannisa",,,Handini Noorkasih,,Yol Yulianto,Christina Tulalessy,"Supriyatno, Wijanarko Adi Nugroho, Emira Noviatriani, Irma Afriyanti",Pusat Perbukuan,,Indonesia,,dasar_dasar_busana,Text,978-623-194-406-1,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,21600,22500,23400,34100,35900,44900,2023-08-09 13:29:19,,
2583,Buku Panduan Guru Dasar-Dasar Busana untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-busana-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Busana-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Busana-BG-KLS-X.pdf,,,10,SMK/MAK,"Ely Tri Wulandari, Sri Listiani","Winwin Wiana, Tyar Ratuannisa",,,Handini Noorkasih,,Yol Yulianto,Christina Tulalessy,"Supriyatno, Wijanarko Adi Nugroho, Emira Noviatriani, Irma Afriyanti",Pusat Perbukuan,,Indonesia,,dasar_dasar_busana,Text,978-623-194-408-5,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,58700,61100,63500,92900,97700,122200,2023-08-09 13:29:19,,
2586,Dasar-Dasar Teknologi Farmasi untuk SMK/MAK Kelas X,dasar-dasar-teknologi-farmasi-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Teknologi-Farmasi-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Teknologi-Farmasi-BS-KLS-X.pdf,,,10,SMK/MAK,"Novi Hariyati, Novi Wulandari","Imam Adi Wicaksono, M.Hilmi Faturrahman",,,Nurul Fatonah,,Yol Yulianto,Yanwardi,"Supriyatno, Wardani Sugiyanto, Mochamad Widiyanto, Wijanarko Adi Nugroho, Marsya Nisrina",Pusat Perbukuan,,Indonesia,,dasar_dasar_teknologi_farmasi,Text,978-623-194-364-4,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,22700,23600,24600,35900,37800,47200,2023-08-09 13:29:19,,
2589,Buku Panduan Guru Dasar-Dasar Teknologi Farmasi untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-teknologi-farmasi-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Teknologi-Farmasi-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Teknologi-Farmasi-BG-KLS-X.pdf,,,10,SMK/MAK,"Novi Hariyati, Novi Wulandari","Imam Adi Wicaksono, M.Hilmi Faturrahman",,,Nurul Fatonah,,Yol Yulianto,Yanwardi,"Supriyatno, Wardani Sugiyanto, Mochamad Widiyanto, Wijanarko Adi Nugroho, Marsya Nisrina",Pusat Perbukuan,,Indonesia,,dasar_dasar_teknologi_farmasi,Text,978-623-194-368-2,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,90400,100400,104400,152600,160600,200700,2023-08-09 13:29:19,,
2592,Informatika untuk SMK/MAK Kelas X Semester 2,informatika-untuk-smkmak-kelas-x-semester-2,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Smk-Informatika-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Smk-Informatika-BS-KLS-X.pdf,,,10,SMK/MAK,"Kusmadi, Imam Badrudin, Lisna Nurrohmawati, Bima Laksana Putra","Jajang Kusnendar, Peny Iswindarti",,,Batmana Priyagung Putra,,Frisna Yulinda Natasya,"Drajat, Arip Senjaya, Akunnas Pratama","Supriyatno, Wijanarko Adi Nugroho, Meylina, Akunnas Pratama",Pusat Perbukuan,,Indonesia,,informatika,Text,978-623-194-545-7,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,17900,18600,19400,28300,29800,37200,2023-08-09 13:29:19,,
2595,Buku Panduan Guru Informatika untuk SMK/MAK Kelas X,buku-panduan-guru-informatika-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Smk-Informatika-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Smk-Informatika-BG-KLS-X.pdf,,,10,SMK/MAK,"Kusmadi, Imam Badrudin, Lisna Nurrohmawati, Bima Laksana Putra","Peny Iswindarti, Jajang Kusnendar",,,Batmana Priyagung Putra,,Frisna Yulinda Natasya,"Drajat, Arip Senjaya, Akunnas Pratama","Supriyatno, Wijanarko Adi Nugroho, Meylina, Akunnas Pratama",Pusat Perbukuan,,Indonesia,,informatika,Text,978-623-194-447-4,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,82200,85700,89100,130200,137000,171300,2023-08-09 13:29:19,,
2598,Projek IPAS untuk SMK/MAK Kelas X,projek-ipas-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Projek-IPAS-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Projek-IPAS-BS-KLS-X.pdf,,,10,SMK/MAK,"Eni Nuraeni, Nurdini, Wandi Herpiandi, Sudarmi","Eka Cahya Prima, Ana Ratna Wulan, Eneng Susilawati",,,Vini Agustirani,,Audi Anindita Pramesti,"Vini Agustirani, Khofifa Najma Iftitah","Supriyatno, Wijanarko Adi Nugroho, Khofifa Najma Iftitah, Ria Triyanti",Pusat Perbukuan,,Indonesia,,projek_ipas,Text,978-623-194-402-3,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,19000,19800,20600,30000,31600,39500,2023-08-09 13:29:19,,
2601,Buku Panduan Guru Projek IPAS untuk SMK/MAK Kelas X,buku-panduan-guru-projek-ipas-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Projek-IPAS-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Projek-IPAS-BG-KLS-X.pdf,,,10,SMK/MAK,"Eni Nuraeni, Nurdini, Wandi Herpiandi, Sudarmi","Ana Ratna Wulan, Eneng Susilawati, Eka Cahya Prima",,,Vini Agustirani,,Audi Anindita Pramesti,"Vini Agustirani, Khofifa Najma Iftitah","Supriyatno, Wijanarko Adi Nugroho, Khofifa Najma Iftitah, Ria Triyanti",Pusat Perbukuan,,Indonesia,,projek_ipas,Text,978-623-194-404-7,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,72800,75800,78900,115200,121300,151600,2023-08-09 13:29:19,,
2604,Dasar-Dasar Teknik Jaringan Komputer dan Telekomunikasi untuk SMK/MAK Kelas X,dasar-dasar-teknik-jaringan-komputer-dan-telekomunikasi-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Teknik-Jaringan-Komputer-dan-Telekomunikasi-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Teknik-Jaringan-Komputer-dan-Telekomunikasi-BS-KLS-X.pdf,,,10,SMK/MAK,"Ibnu Indarwati, Arif Muttakin, Agung Puspita Bantala","Siyamta, Eka Purwa Laksana",,,Achmad Syarif,,Dana Rizki Nur A.,Uly Amalia,"Supriyatno, Wijanarko Adi Nugroho, Arifin Fajar Setia Utama",Pusat Perbukuan,,Indonesia,,dasar_dasar_teknik_jaringan_komputer_dan_telekomunikasi,Text,978-623-194-473-3,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,22300,23200,24200,35300,37200,46400,2023-08-09 13:29:19,,
2607,Buku Panduan Guru Dasar-Dasar Teknik Jaringan Komputer dan Telekomunikasi untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-teknik-jaringan-komputer-dan-telekomunikasi-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Teknik-Jaringan-Komputer-dan-Telekomunikasi-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Teknik-Jaringan-Komputer-dan-Telekomunikasi-BG-KLS-X.pdf,,,10,SMK/MAK,"Ibnu Indarwati, Arif Muttakin, Agung Puspita Bantala","Siyamta, Eka Purwa Laksana",,,Achmad Syarif,,Dana Rizki Nur A.,Uly Amalia,"Supriyatno, Wijanarko Adi Nugroho, Arifin Fajar Setia Utama",Pusat Perbukuan,,Indonesia,,dasar_dasar_teknik_jaringan_komputer_dan_telekomunikasi,Text,978-623-194-376-7,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,91200,95000,98800,144400,152000,190000,2023-08-09 13:29:19,,
2610,Dasar-Dasar Nautika Kapal Niaga untuk SMK/MAK Kelas X,dasar-dasar-nautika-kapal-niaga-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Nautika-Kapal-Niaga-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Nautika-Kapal-Niaga-BS-KLS-X.pdf,,,10,SMK/MAK,"Nurzula Yenti Basyaruddin, Ijat Danajat","Mudiyanto, Cahya Fajar Budi Hartanto",,,Ulfah Yuniasti,,Kevin Richard Budiman,"Futri F. Wijayanti, Rachmi Yamini","Supriyatno, Wijanarko Adi Nugroho, Futri F. Wijayanti, Firman Arapenta B.",Pusat Perbukuan,,Indonesia,,dasar_dasar_nautika_kapal_niaga,Text,978-623-194-570-9,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,22300,23200,24200,35300,37200,46400,2023-08-09 13:29:19,,
2613,Buku Panduan Guru Dasar-Dasar Nautika Kapal Niaga untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-nautika-kapal-niaga-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Nautika-Kapal-Niaga-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Nautika-Kapal-Niaga-BG-KLS-X.pdf,,,10,SMK/MAK,"Nurzula Yenti Basyaruddin, Ijat Danajat","Cahya Fajar Budi Hartanto, Mudiyanto",,,Ulfah Yuniasti,,Kevin Richard Budiman,"Maharani Prananingrum, Rachmi Yamini","Supriyatno, Wijanarko Adi Nugroho, Futri F. Wijayanti, Firman Arapenta B.",Pusat Perbukuan,,Indonesia,,dasar_dasar_nautika_kapal_niaga,Text,978-623-194-572-3,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,58700,61100,63500,92900,97700,122200,2023-08-09 13:29:19,,
2622,Dasar-Dasar Kecantikan dan Spa untuk SMK/MAK Kelas X,dasar-dasar-kecantikan-dan-spa-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Kecantikan-dan-Spa-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Kecantikan-dan-Spa-BS-KLS-X.pdf,,,10,SMK/MAK,"Dwi Ermavianti Wahyu Sulistyorini, Dian Pertiwi Josua","Maria Krisnawati, Eni Juniastuti",,,Regina,,Regina,Ayu Susantie,"Supriyatno, Wijanarko Adi Nugroho, Sistya Devi Apriliana",Pusat Perbukuan,,Indonesia,,dasar_dasar_kecantikan_dan_spa,Text,978-623-194-585-3,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,22700,23600,24600,35900,37800,47200,2023-08-09 13:29:19,,
2625,Buku Panduan Guru Dasar-Dasar Kecantikan dan Spa untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-kecantikan-dan-spa-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Kecantikan-dan-Spa-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Kecantikan-dan-Spa-BG-KLS-X.pdf,,,10,SMK/MAK,"Dwi Ermavianti Wahyu Sulistyorini, Dian Pertiwi Josua","Maria Krisnawati, Eni Juniastuti",,,Regina,,Regina,Ayu Susantie,"Supriyatno, Wijanarko Adi Nugroho, Sistya Devi Apriliana",Pusat Perbukuan,,Indonesia,,dasar_dasar_kecantikan_dan_spa,Text,978-623-194-586-0,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,105800,110200,114000,167500,176300,220400,2023-08-09 13:29:19,,
2628,Dasar-Dasar Kehutanan untuk SMK/MAK Kelas X,dasar-dasar-kehutanan-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Kehutanan-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Kehutanan-BS-KLS-X.pdf,,,10,SMK/MAK,"Qurrotu Ayunin, Yanik Dwi Astuti","Ujang Suwarna, Mukhamad Ari Hidayanto",,,Erwin,,Yul Chaidir,Anggia Eka Purwanti,"Supriyatno, Wijanarko Adi Nugroho, Irma Afriyanti",Pusat Perbukuan,,Indonesia,,dasar_dasar_kehutanan,Text,978-623-194-562-4,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,21000,22500,23400,34100,35900,44900,2023-08-09 13:29:19,,
2631,Buku Panduan Guru Dasar-Dasar Kehutanan untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-kehutanan-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Kehutanan-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Kehutanan-BG-KLS-X.pdf,,,10,SMK/MAK,"Qurrotu Ayunin, Yanik Dwi Astuti","Ujang Suwarna, Mukhamad Ari Hidayanto",,,Erwin,,Yul Chaidir,Anggia Eka Purwanti,"Supriyatno, Wijanarko Adi Nugroho, Irma Afriyanti",Pusat Perbukuan,,Indonesia,,dasar_dasar_kehutanan,Text,978-623-194-564-8,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,86900,90000,94200,137600,144900,181100,2023-08-09 13:29:19,,
2634,Dasar-Dasar Pekerjaan Sosial untuk SMK/MAK Kelas X,dasar-dasar-pekerjaan-sosial-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Pekerjaan-Sosial-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Pekerjaan-Sosial-BS-KLS-X.pdf,,,10,SMK/MAK,"Hastin Trustisari, Sari Viciawati Machdum","Fentiny Nugroho, Juda Damanik",,,Septi Rinasusanti,,Agus Safitri,Christina Tulalessy,"Supriyatno, Wijanarko Adi Nugroho, Anggraeni Dian Permatasari, Ria Triyanti",Pusat Perbukuan,,Indonesia,,dasar_dasar_pekerjaan_sosial,Text,978-623-194-510-5,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,18300,19000,19800,28900,30400,38000,2023-08-09 13:29:19,,
2637,Buku Panduan Guru Dasar-Dasar Pekerjaan Sosial untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-pekerjaan-sosial-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Pekerjaan-Sosial-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Pekerjaan-Sosial-BG-KLS-X.pdf,,,10,SMK/MAK,"Sari Viciawati Machdum, Hastin Trustisari","Fentiny Nugroho, Juda Damanik",,,Septi Rinasusanti,,Agus Safitri,Christina Tulalessy,"Supriyatno, Wijanarko Adi Nugroho, Anggraeni Dian Permatasari, Ria Triyanti",Pusat Perbukuan,,Indonesia,,dasar_dasar_pekerjaan_sosial,Text,978-623-194-508-2,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,91200,95000,98800,144400,152000,190000,2023-08-09 13:29:19,,
2640,Dasar-Dasar Teknik Pengelasan dan Fabrikasi Logam untuk SMK/MAK Kelas X,dasar-dasar-teknik-pengelasan-dan-fabrikasi-logam-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Teknik-Pengelasan-dan-Fabrikasi-Logam-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Teknik-Pengelasan-dan-Fabrikasi-Logam-BS-KLS-X.pdf,,,10,SMK/MAK,"Kurniawan Susanta, Khusni Syauqi","Riswan Dwi Djatmiko, Ferryanto",,,Mohamad Lutvi,,Kevin Richard Budiman,Nazarudin,"Supriyatno, Wijanarko Adi Nugroho, Sistya Devi Apriliana",Pusat Perbukuan,,Indonesia,,dasar_dasar_teknik_pengelasan_dan_fabrikasi_logam,Text,978-623-194-532-7,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,23800,24800,25800,37600,39600,49500,2023-08-09 13:29:19,,
2643,Buku Panduan Guru Dasar-Dasar Teknik Pengelasan dan Fabrikasi Logam untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-teknik-pengelasan-dan-fabrikasi-logam-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Teknik-Pengelasan-dan-Fabrikasi-Logam-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Teknik-Pengelasan-dan-Fabrikasi-Logam-BG-KLS-X.pdf,,,10,SMK/MAK,"Kurniawan Susanta, Khusni Syauqi","Riswan Dwi Djatmiko, Ferryanto",,,Mohamad Lutvi,,Kevin Richard Budiman,Nazarudin,"Supriyatno, Wijanarko Adi Nugroho, Sistya Devi Apriliana",Pusat Perbukuan,,Indonesia,,dasar_dasar_teknik_pengelasan_dan_fabrikasi_logam,Text,978-623-194-533-4,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,82200,85700,89100,130200,137000,171300,2023-08-09 13:29:19,,
2646,Dasar-Dasar Perhotelan untuk SMK/MAK Kelas X,dasar-dasar-perhotelan-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Perhotelan-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Perhotelan-BS-KLS-X.pdf,,,10,SMK/MAK,"Elviani Tyaswening, Rina Kuntari","Andhalia Liza Marie, Nova Riana",,,Veronica Nugrahaningsih,,Dana Rizki Nur Adnan,Ingrid Veronica Kusumawardani,"Supriyatno, Wijanarko Adi Nugroho, Berthin Sappang, Marsya Nisrina",Pusat Perbukuan,,Indonesia,,dasar_dasar_perhotelan,Text,978-623-194-581-5,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,19400,20200,21000,30600,32200,40300,2023-08-09 13:29:19,,
2649,Buku Panduan Guru Dasar-Dasar Perhotelan untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-perhotelan-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Perhotelan-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Perhotelan-BG-KLS-X.pdf,,,10,SMK/MAK,"Elviani Tyaswening, Rina Kuntari","Andhalia Liza Marie, Nova Riana",,,Veronica Nugrahaningsih,,Dana Rizki Nur Adnan,Ingrid Veronica Kusumawardani,"Supriyatno, Wijanarko Adi Nugroho, Berthin Sappang, Marsya Nisrina",Pusat Perbukuan,,Indonesia,,dasar_dasar_perhotelan,Text,978-623-194-583-9,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,63400,66000,68700,100300,105600,132000,2023-08-09 13:29:19,,
2652,Dasar-Dasar Agribisnis Perikanan untuk SMK/MAK Kelas X,dasar-dasar-agribisnis-perikanan-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Agribisnis-Perikanan-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Agribisnis-Perikanan-BS-KLS-X.pdf,,,10,SMK/MAK,"Sri Rahayuningtyas, Iin Ita Indaryanti","Suharno, Wahdan Fitriya",,,Giri Lantria Utari,,Yul Chaidir,"Supriyatno, Wijanarko Adi Nugroho, Emira Noviatriani, Irma Afriyanti","Supriyatno, Wijanarko Adi Nugroho, Berthin Sappang, Marsya Nisrina",Pusat Perbukuan,,Indonesia,,dasar_dasar_agribisnis_perikanan,Text,978-623-194-512-9,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,17900,18600,19400,28300,29800,37200,2023-08-09 13:29:19,,
2655,Buku Panduan Guru Dasar-Dasar Agribisnis Perikanan untuk SMK/MAK Kelas X,buku-panduan-guru-dasar-dasar-agribisnis-perikanan-untuk-smkmak-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar-Agribisnis-Perikanan-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar-Agribisnis-Perikanan-BG-KLS-X.pdf,,,10,SMK/MAK,"Sri Rahayuningtyas, Iin Ita Indaryanti","Suharno, Wahdan Fitriya",,,Giri Lantria Utari,,Yul Chaidir,"Supriyatno, Wijanarko Adi Nugroho, Emira Noviatriani, Irma Afriyanti","Supriyatno, Wijanarko Adi Nugroho, Berthin Sappang, Marsya Nisrina",Pusat Perbukuan,,Indonesia,,dasar_dasar_agribisnis_perikanan,Text,978-623-194-498-6,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,77100,80300,83500,122000,128500,160600,2023-08-09 13:29:19,,
